,Target,Date,Month,Year,Town,Lat,Lon,Party,Institution
1316,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1317,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1318,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1319,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1320,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1321,"Meeri Kalavainen
",15,1,1950,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1322,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1323,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1324,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1325,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1326,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1327,"Meeri Kalavainen
",,,1961,Sund,60.250200171,20.116293532,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1328,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1329,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1330,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1331,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1332,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1333,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1334,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1335,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1336,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1337,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1338,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1339,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1340,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1341,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1342,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1343,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1344,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1345,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1346,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1347,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1348,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1349,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1350,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1351,"Meeri Kalavainen
",,,1985,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1352,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1353,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1354,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1355,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1356,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1357,"Meeri Kalavainen
",24,4,1957,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1358,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1359,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1360,"Meeri Kalavainen
",,,1954,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1361,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1362,"Meeri Kalavainen
",,,1951,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1363,"Meeri Kalavainen
",,,1965,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1364,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1365,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1366,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1367,"Meeri Kalavainen
",,,1953,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1368,"Meeri Kalavainen
",17,7,1959,Turku,60.451690351,22.266866666,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1369,"Meeri Kalavainen
",28,8,1970,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1370,"Meeri Kalavainen
",14,6,1959,Pori,61.483726303000005,21.795900114000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1371,"Meeri Kalavainen
",17,7,1959,Turku,60.451690351,22.266866666,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1372,"Meeri Kalavainen
",,,1971,Simo,65.661270047,25.062297166,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1373,"Meeri Kalavainen
",20,4,1957,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1374,"Meeri Kalavainen
",31,8,1979,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1375,"Meeri Kalavainen
",,,1956,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Keravan museo
1376,"Meeri Kalavainen
",1,9,1969,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1377,"Meeri Kalavainen
",17,7,1959,Turku,60.451690351,22.266866666,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1378,"Seija Karkinen
",5,5,1973,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1379,"Seija Karkinen
",31,01,1974,Kaarina,60.407620851000004,22.371004907,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1380,"Seija Karkinen
",3,6,1974,Espoo,60.206376371000005,24.656728549,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1381,"Seija Karkinen
",16,11,1972,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Satakunnan Museo
1382,"Sakari Knuuttila
",9,5,1984,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1383,"Leo Kohtala
",,,1972,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1384,"Leo Kohtala
",1,2,1972,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1385,"Lasse Lehtinen
",25,7,2016,Kotka,60.465520795,26.941152634,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1386,"Lasse Lehtinen
",11,7,2016,Kotka,60.465520795,26.941152634,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1387,"Lasse Lehtinen
",25,7,2016,Kotka,60.465520795,26.941152634,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1388,"Lasse Lehtinen
",25,7,2016,Kotka,60.465520795,26.941152634,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1389,"Lasse Lehtinen
",25,7,2016,Kotka,60.465520795,26.941152634,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kymenlaakson museo/KyM
1390,"Lasse Lehtinen
",,,1983,Salo,60.38437360100001,23.126727127,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1391,"Lasse Lehtinen
",4,8,1979,Kuopio,62.892982923000005,27.688934744,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1392,"Lasse Lehtinen
",,,1981,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1393,"Lasse Lehtinen
",,,1986,Eura,61.130003763000005,22.135931764000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1394,"Lasse Lehtinen
",28,12,1977,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1395,"Lasse Lehtinen
",,,1969,Forssa,60.814791352,23.6164073,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Forssan museo
1396,"Lasse Lehtinen
",,,1969,Forssa,60.814791352,23.6164073,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Forssan museo
1397,"Lasse Lehtinen
",7,11,2015,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1398,"Lasse Lehtinen
",7,11,2015,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1399,"Lasse Lehtinen
",,,1952,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1400,"Lasse Lehtinen
",,,1952,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1401,"Lasse Lehtinen
",,,1968,Forssa,60.814791352,23.6164073,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Forssan museo
1402,"Lasse Lehtinen
",,,1950,Kaarina,60.407620851000004,22.371004907,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1403,"Lasse Lehtinen
",,,1975,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1404,"Lasse Lehtinen
",,,1975,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1405,"Lasse Lehtinen
",,,1980,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1406,"Lasse Lehtinen
",,,1953,Salo,60.38437360100001,23.126727127,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1407,"Lasse Lehtinen
",,,1988,Lappi,61.101966682,21.8351057,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1408,"Lasse Lehtinen
",14,9,1996,Järvenpää,60.48109839399999,25.10074741,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1409,"Lasse Lehtinen
",,,1976,Simo,65.661270047,25.062297166,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1410,"Lasse Lehtinen
",,,1980,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1411,"Lasse Lehtinen
",,,1979,Inari,68.905469786,27.017602211,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kultamuseo
1412,"Lasse Lehtinen
",,,1979,Inari,68.905469786,27.017602211,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kultamuseo
1413,"Lasse Lehtinen
",3,11,1984,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1414,"Lasse Lehtinen
",3,11,1984,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1415,"Lasse Lehtinen
",,,1995,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1416,"Lasse Lehtinen
",,,1980,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1417,"Lasse Lehtinen
",,,1979,Inari,68.905469786,27.017602211,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kultamuseo
1418,"Lasse Lehtinen
",4,4,1992,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1419,"Lasse Lehtinen
",,,3090,Kouvola,60.866825213999995,26.705598153,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1420,"Lasse Lehtinen
",,,1935,Nurmijärvi,60.460806119,24.807369231,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmijärven museo
1421,"Lasse Lehtinen
",31,3,2012,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Helsingin yliopistomuseo
1422,"Lasse Lehtinen
",3,11,1974,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1423,"Lasse Lehtinen
",12,5,1966,Kangasala,61.463200572,24.067165047,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museokeskus Vapriikki
1424,"Lasse Lehtinen
",15,2,1953,Temmes,64.655560665,25.615855965999998,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Suomen Ilmailumuseo
1425,"Lasse Lehtinen
",,,1956,Rauma,61.128737875,21.511126919000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Satakunnan Museo
1426,"Lasse Lehtinen
",,,1956,Rauma,61.128737875,21.511126919000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Satakunnan Museo
1427,"Lasse Lehtinen
",,,1975,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1428,"Lasse Lehtinen
",,,1971,Hamina,60.569688146000004,27.197900579000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1429,"Lasse Lehtinen
",,,1980,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1430,"Lasse Lehtinen
",,,1987,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1431,"Lasse Lehtinen
",,,1974,Karkkila,60.534934578000005,24.20821133,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1432,"Lasse Lehtinen
",,,1984,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1433,"Lasse Lehtinen
",2,6,1975,Jämijärvi,61.820221688000004,22.691024601,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1434,"Lasse Lehtinen
",2,6,1975,Jämijärvi,61.820221688000004,22.691024601,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1435,"Lasse Lehtinen
",,,1937,Enontekiö,68.385549758,23.635307625,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1436,"Lasse Lehtinen
",26,9,1987,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1437,"Lasse Lehtinen
",19,9,1987,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1438,"Lasse Lehtinen
",2,2,1988,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1439,"Lasse Lehtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1440,"Lasse Lehtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1441,"Lasse Lehtinen
",11,10,1989,Pomarkku,61.694846754,22.010453708000004,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1442,"Lasse Lehtinen
",,,1960,Pori,61.483726303000005,21.795900114000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1443,"Lasse Lehtinen
",,,1989,Eura,61.130003763000005,22.135931764000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1444,"Lasse Lehtinen
",23,2,1988,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1445,"Lasse Lehtinen
",,,1960,Tampere,61.49774257,23.761290078000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1446,"Lasse Lehtinen
",3,12,1987,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1447,"Lasse Lehtinen
",12,6,1968,Pori,61.483726303000005,21.795900114000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1448,"Lasse Lehtinen
",13,9,1988,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1449,"Lasse Lehtinen
",14,6,1988,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1450,"Lasse Lehtinen
",,,1980,Espoo,60.206376371000005,24.656728549,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lusto - Suomen Metsämuseo
1451,"Lasse Lehtinen
",6,6,1967,Jämijärvi,61.820221688000004,22.691024601,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1452,"Lasse Lehtinen
",3,11,1974,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1453,"Lasse Lehtinen
",5,12,1944,Pori,61.483726303000005,21.795900114000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1454,"Lasse Lehtinen
",11,08,2015,Lieksa,63.317804542,30.028096821,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1455,"Lasse Lehtinen
",,,1950,Kerava,60.404868786,25.103548718000003,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Keravan museo
1456,"Lasse Lehtinen
",12,5,1988,Nurmes,63.544266312,29.132995571,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Nurmeksen museo
1457,"Lasse Lehtinen
",13,11,1998,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1458,"Lasse Lehtinen
",18,4,1959,Pori,61.483726303000005,21.795900114000002,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Lännen media Oy
1459,"Lasse Lehtinen
",,,1953,Asikkala,61.172512361,25.549142484,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1460,"Eeli LepistÃ¶
",24,4,1957,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1461,"Erkki Liikanen
",,,1987,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1462,"Erkki Liikanen
",,,1981,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1463,"Erkki Liikanen
",,,1986,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1464,"Erkki Liikanen
",,,1980,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kansan Arkisto
1465,"Erkki Liikanen
",,,1980,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kansan Arkisto
1466,"Erkki Liikanen
",,,1984,Lahti,60.980380563999994,25.654987962,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1467,"Erkki Liikanen
",,,1978,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1468,"Erkki Liikanen
",,,1985,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Kansan Arkisto
1469,"Erkki Liikanen
",,,1978,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1470,"Erkki Liikanen
",,,1516,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1471,"Erkki Liikanen
",,,1978,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1472,"Erkki Liikanen
",,,1978,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1473,"Erkki Liikanen
",,,1978,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1474,"Erkki Liikanen
",18,9,1984,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1475,"Erkki Liikanen
",21,4,1983,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1476,"Erkki Liikanen
",,,1983,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1477,"Erkki Liikanen
",,,1986,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1478,"Erkki Liikanen
",17,2,1972,Oripää,60.85635030899999,22.697411262,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväenmuseo Werstas
1479,"Erkki Liikanen
",,,1983,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1480,"Erkki Liikanen
",20,4,1983,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1481,"Erkki Liikanen
",,,1983,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1482,"Erkki Liikanen
",,,1984,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1483,"Erkki Liikanen
",,,1984,Lahti,60.980380563999994,25.654987962,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1484,"Erkki Liikanen
",3,10,1984,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1485,"Erkki Liikanen
",,,1963,Vantaa,60.298133721000006,25.006641331999997,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1486,"Erkki Liikanen
",,,1981,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1487,"Erkki Liikanen
",11,5,1984,Helsinki,60.166640738999995,24.943536799,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Työväen Arkisto
1488,"Erkki Liikanen
",26,11,1971,Forssa,60.814791352,23.6164073,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1489,"Erkki Liikanen
",26,11,1971,Forssa,60.814791352,23.6164073,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
1490,"Erkki Liikanen
",26,11,1971,Forssa,60.814791352,23.6164073,"Sosialidemokraattinen eduskuntaryhmÃ¤
",Museovirasto
